OCCc1ccccc1,12.359474334445107
CC(C)O,2.041737944669529
CCCCO,2.5468302525850413
CCCCCO,3.9810717055349722
CCl,0.2588212915153091
CC=O,0.21428906011200585
NC=O,3.3651156937549076
CC(=O)Cl,0.36812897364253144
C[N+](=O)[O-],0.6095368972401691
CC(F)(F)Cl,0.30902954325135906
FC(Cl)(Cl)C(F)(Cl)Cl,1.2105981335504823
CC(Br)CBr,1.5135612484362082
CC(N)CN,1.5776112696993487
CCC(=O)O,1.030386120441616
C=C(C)C(=O)O,1.3212956341865751
CCCCOC(=O)c1ccccc1C(=O)OCCCC,16.481623915255085
Brc1cccc2ccccc12,4.518559443749224
Clc1cccc2ccccc12,2.9376496519615305
CCOc1ccccc1N,5.623413251903491
Cc1ccccc1C,0.7568328950209744
Clc1ccccc1Cl,1.2793813041575246
Nc1ccccc1Cl,3.1622776601683795
CCOC(=O)C(=O)OCC,1.8155156627731355
CCC(C)CC,0.30690219883911574
FC(F)(F)c1ccccc1,0.5407543229455808
CC(C)c1ccccc1,0.7396052750582378
Cc1cccc([N+](=O)[O-])c1,2.084490883097289
COc1ccccc1,0.8912509381337456
N#Cc1ccccn1,1.9319683170169242
OCCN(CCO)CCO,613.7620051647946
CCOC(=O)CC(=O)OCC,1.9408858775927782
CCOC(=O)OCC,0.737904230129101
CCCCOC(=O)C=CC(=O)OCCCC,4.7643098680541565
Cc1ccc(C)cc1,0.6053408747539135
Cc1ccc(O)cc1,15.13561248436208
CCCI,0.7046930689671469
CCC#N,0.40644332916521275
C=CC#N,0.3396252725904084
CCCC(C)=O,0.46989410860521547
CCCC(=O)O,1.4256075936021881
CC(C)CC(C)O,4.073802778041127
Cc1cccc(C)c1,0.580764417521312
BrC1CCCCC1,2.1727011788637447
CC1CCCCC1,0.688652296344276
OC1CCCCC1,38.72576449216173
Oc1ccccc1,6.223002851691596
CCCC#N,0.5533501092157367
CCNCC,0.3184197521726124
c1ccoc1,0.3614098626396133
COCCOC,0.45498806015004856
CCOCCO,1.8492686189780783
CCCCCCN,0.9078205301781858
C=CCCCCCC,0.44668359215096315
COCCOCCO,3.483373150360118
CCCCCCCCC,0.6652731562017413
CCCCCCCCO,7.311390834834176
CCCCNCCCC,0.9162204901219998
CCCCCCCCC=CCCCCCCCC(=O)O,27.66941645411511
CC1OC(C)OC(C)O1,1.0789467222298288
C1CCNC1,0.7095777679633888
CCC(C)c1ccccc1,27.989813196343615
CCOC(=O)C=CC(=O)OCC,3.140508693876218
CCOC(C)=O,0.422668614265603
CCCCCC(=O)O,2.7989813196343625
CCCCCCOC(C)=O,1.0471285480508996
CCCCCCCCCO,9.120108393559097
C1CN1,0.41783036664662176
C1CCC2(CC1)CCCC2,1.8793168168032683
O=[N+]([O-])c1ccc(F)cc1,2.4490632418447453
CCSCC,0.4207266283844441
OCCF,1.7139573075084253
Fc1cccc(F)c1,0.5432503314924332
Nc1cccc(F)c1,2.4434305526939717
FC(F)(F)C1CCCCC1,0.8892011178579484
CCCC(=O)c1ccccc1,2.1877616239495525
BrC=CBr,0.9099132726322516
Clc1cccc(Cl)c1,1.023292992280754
ClC1CCCCC1,1.4521116175877422
CC(C)CCC#N,0.9057326008982001
CCC(=O)OC,0.43052661049171065
CCCOC,0.23988329190194904
CC(C)C(=O)C(C)C,0.5956621435290105
CC1CCC(=O)CC1,1.59220872705117
Cc1cccc(Br)c1,1.1721953655481305
Nc1cccc(Br)c1,5.584701947368308
CC1CCCC(=O)C1,1.62181009735893
CCCS(=O)(=O)CCC,5.834451042737446
CC(C)C(C)O,3.7757219092541607
Cc1cccc(C#N)c1,1.4723125024327188
CCCOc1ccccc1,1.4190575216890922
COC(=O)C=CC(=O)OC,3.213660538640317
CCCCCOC(C)=O,0.8629785477669702
CCCCCC#N,0.9078205301781858
O=[N+]([O-])OCCO[N+](=O)[O-],3.758374042884441
CCCCCCCCCCCCCCCCOC(C)=O,6.652731562017413
Cc1cccc(C)[n+]1[O-],5.675446054085471
CCCCCCCCCCC,1.0889300933334334
Cc1cccc(Nc2ccccc2)c1,6.652731562017413
CCCCCCCCCS,1.563147642640954
CN(C)P(=O)(Cl)N(C)C,3.758374042884441
C=C(CC)CCCC,0.44771330417636257
CCCCC(C)S,0.6576578373554205
CCCS(=O)CCC,2.7352687263067126
CC=C(CCCCCC)[N+](=O)[O-],2.2335722228305315
CCCC=C(CCC)[N+](=O)[O-],1.741806873391614
CC(CO[N+](=O)[O-])O[N+](=O)[O-],3.6057864302164244
CC1CCC(O)CC1,38.459178204535355
CCCCCCCC(C)S,1.3803842646028848
CC(C)(C)N1CCOC1=O,5.741164622073276
CCCCCCC(C)(C)S,1.1885022274370185
CCCCCC(C)CO,3.483373150360118
CCCCCCC1CC2CCCCC2CC1CCCC,27.039583641088434
CCCCCCC1CCCC2CCC(CCCC)CC12,21.183611352485013
ClC(Cl)(Cl)Cl,0.9099132726322516
OCC(O)CO,944.0608762859235
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,1.9906733389871867
CC(O)CO,41.59106104940221
CCOCC,0.22284351492703036
Nc1ccccc1,3.7239170625456857
CCO,1.0665961212302577
O=CO,1.5776112696993487
CC(=O)O,1.0543868963912588
CO,0.5457578610912709
CC(C)=O,0.3054921113215513
ClC(Cl)Cl,0.5382697825162883
CS(C)=O,1.9498445997580451
CN(C)C=O,0.8053784411990667
CCCO,1.9588446735059897
c1ccccc1,0.6067363295885054
CC(Cl)(Cl)Cl,0.7943282347242815
CI,0.4677351412871982
CN,0.17418068733916142
CCBr,0.3741105882720533
CCI,0.5546257129579107
CC#N,0.3589219346450052
CCS,0.2877398414735669
ClCCl,0.4139996748197305
ICI,2.5822601906345963
CSC,0.2805433637951713
C1CO1,0.25409727055493053
